,,midpoint_x,midpoint_y,length,angle_with_horizontal,dx,dy
0,0,6.824189080320379,3.6185741672113347,14.135135493434836,198.5483836675106,-13.400891079549398,-4.49646235298536
1,0,11.87425379438952,4.906492846420377,0.8663429671700861,263.2286362280229,-0.10214848318237735,-0.8602998454891226
2,0,12.495075760856501,5.013556399530046,1.2392215836778768,197.58654159709093,-1.1813024316487972,-0.37442582500909793
3,0,12.039762025602887,4.705957223896092,0.3500550249207048,258.04166228597467,-0.07253153477720353,-0.3424583141567723
4,0,7.442081889902893,2.954590466513224,12.28425106695084,198.09850641212634,-11.676473373160196,-3.8161228808522196
5,0,11.608450121175482,4.696582290000691,0.5819678802050788,194.2703259428771,-0.5640104026839765,-0.1434534044721545
6,0,11.238267332336495,4.549578429145412,0.5546572114090861,257.1591365375445,-0.12326919272498138,-0.5407858432809007
7,0,10.87386071483046,4.780059044725618,0.4928611517500256,255.93554730583566,-0.11977178503233787,-0.47808663902532267
8,0,10.829177436490019,4.372737696102405,0.41320622686170283,263.38544735528444,-0.04759700011045709,-0.41045573634409127
9,0,11.083042675772042,4.724820893734687,0.7427257777279909,258.86987548090195,-0.1433742066882786,-0.7287560756234939
10,0,10.730908826340693,4.722744677446059,0.4978985016284299,260.37991556451107,-0.08320599295381115,-0.49089681264030016
11,0,11.40684989996022,4.493687163150867,0.2809611600950284,97.12225314522554,-0.03483549760140647,0.2787932237139321
12,0,11.49379129622356,4.518555784841226,0.27852903223980924,96.31186629703267,-0.030621527474105292,0.27684064704374123
13,0,11.999106344221403,3.6378604021728336,2.0763753172707697,196.69399255459842,-1.9888615361839097,-0.5964597623138275
14,0,12.526072347467178,3.4497412706150214,0.7948921008315004,190.14251779866112,-0.7824701419690197,-0.1399783157896195
15,0,5.307608508937136,1.743397436390211,0.8007178160489946,278.4690030666423,0.11792518258582785,-0.7919865353971434
16,0,5.302583113778568,2.0393792955190975,0.25936301477927914,258.00162526128247,-0.05391740655473676,-0.2536968401573181
17,0,5.210508649205192,0.8879303432640597,0.7907628703010036,277.13221636607256,0.09818066504533007,-0.7846441703459845
18,0,4.486609728475223,0.7556279522580667,1.0745433500950843,281.9470708557883,0.2224390712949713,-1.0512679348267966
19,0,6.421472446095072,2.237613089004725,0.5585515625270941,286.4188739291384,0.15787876105629994,-0.5357743413124467
20,0,6.354935412716364,2.371122337692981,0.046946509915853654,208.2542949786431,-0.04135307996185311,-0.02222380640097299
21,0,6.570908160398869,2.416314588660498,0.39615011901165564,19.997786292854446,0.37226457818833314,0.13547693759164803
22,0,6.5030783673374435,2.47550278258214,0.1597825432273346,290.07905007606996,0.054855950963947464,-0.15007093577384012
23,0,6.5594078282328745,2.454838002679537,0.1074219899413755,231.47114776482945,-0.06691408705086221,-0.08403564051707235
24,0,6.5903741049068785,2.506660727250136,0.16281380385013566,304.3899013138407,0.09196074733198056,-0.13435607792092652
25,0,6.630590718001363,2.56006949868501,0.13372904122202986,201.16651407001794,-0.12470701008435636,-0.04828683155875524
26,0,6.01027534351997,2.1404740172818606,0.3828227970885956,108.270996483664,-0.12001946805266339,0.3635225182283648
27,0,6.072585327073166,2.1597087466393816,0.3495137829043153,110.43753145206573,-0.12204529765034877,0.3275130986106092
28,0,5.909797197194825,2.2887243002085143,0.13673482293323946,118.0972137730713,-0.06439786061540698,0.12062059256504654
29,0,6.221724439842072,1.23029017187352,0.8778372548407611,291.4345764129701,0.3207956035769186,-0.8171220390566417
30,0,5.571144169042053,1.4540406171460631,0.4611137945025375,11.674724937992888,0.45157435141188706,0.09330882395283879
31,0,6.3281125367327355,1.7303764345222135,0.47970574452808556,187.2834920031949,-0.47583500421682157,-0.060816528141799386
32,0,5.98544446247772,1.6058506737868754,0.40751174804462353,204.37969948242076,-0.3711739136666168,-0.16821340793109107
33,0,5.468304687301613,1.9611864511859096,0.2402124206167922,160.49518885151303,-0.22642746042319128,0.08020356715809362
34,0,5.445433544892751,2.057218827573223,0.2829673261949298,152.3908947748622,-0.25074582057975636,0.131137489512696
35,0,6.3494543083909765,2.9461500532310083,0.8305038229083258,107.69214633629075,-0.2523921669289866,0.7912236055238964
36,0,5.673812270845982,2.39950510945323,0.22740586370640695,100.25439097131094,-0.040482555078933835,0.2237735229698501
37,0,6.132702922411957,2.715120040745262,0.5829771877249332,221.10244363483446,-0.4392939220556409,-0.3832535080761095
38,0,4.725164465823025,3.1456215285662665,0.678368126318119,128.848723027455,-0.42551747548666263,0.5283163757255807
39,0,6.890382988583818,4.720195014119895,11.417100535519786,18.70388396720218,10.814146808408488,3.6612038244755922
40,0,5.022222525151918,3.680816165249695,10.04433691534362,18.71357867630515,9.51333569424153,3.2225995776088325
41,0,9.486048410582189,4.843851956767111,0.68575701638193,261.0307984256534,-0.10691193715418912,-0.6773717762137608
42,0,9.565008235161208,5.358660504175106,0.4067034780779657,71.91879736940452,0.12622635071344135,0.3866194866613446
43,0,9.50147084652445,5.351795372361039,0.30906606653100355,249.89581145792997,-0.1062347675667965,-0.2902344012018139
44,0,9.273128595470904,5.253047543598143,0.44259187165732655,195.59041588563142,-0.42630782646740606,-0.11895041803109141
45,0,9.073930965824893,5.21954611914984,0.4390693348550975,248.36433837593268,-0.16188626267444306,-0.4081356622097596
46,0,8.777492651686604,5.044336843042743,0.5565117820362425,199.97342707538004,-0.5230382347397668,-0.19009568260605736
47,0,8.79122755135402,5.011751785703183,0.06499213278792387,295.22858475521133,0.02770163933132075,-0.058792826966225675
48,0,8.99596808277472,5.312768089543823,0.3001141276140201,291.8620784336125,0.11175458013850381,-0.27853079436857797
49,0,9.181692686869903,4.587060854421936,0.3225308024212811,106.89777693272171,-0.09374843799269783,0.3086054906906952
50,0,9.278474762412825,5.055775696619776,0.26238760022373364,123.11566341569542,-0.14335046811060081,0.21976782303977416
51,0,9.319716290601587,4.789082901272536,0.3037117173198044,113.62660315993973,-0.12171990201607308,0.2782536121787862
52,0,9.42949107056499,5.237550855808507,0.1379741311576279,125.55188465130854,-0.08022367141515474,0.1122542801561508
53,0,9.593318015129881,4.934406630063591,0.210099415737412,159.2862642451552,-0.19651843486242093,0.07431197247029786
54,0,9.826763894613801,5.6591418284450015,0.7353335839931674,242.75033408397252,-0.33668625523668716,-0.6537261240633825
55,0,9.631587072339565,5.305920234263425,0.1748116076076056,184.4872852858615,-0.17427576114044996,-0.013676886826771373
56,0,9.61378488069907,5.266413819991641,0.12135144101962184,252.9980504560137,-0.03548367633837657,-0.11604775289100644
57,0,10.35431253867555,5.389311801648063,1.1194640838286964,268.2724810312782,-0.03374772905757517,-1.1189552831842207
58,0,10.115181615889137,5.414643607283523,0.5031958251018339,206.48245648842476,-0.4503959611172377,-0.22438697958926923
59,0,10.113941590096857,5.744461142454895,0.25880858677488444,85.46365791724621,0.020469536980437297,0.2579978345727332
60,0,9.905574722883284,5.108028718397151,0.934191017796519,80.70055111206516,0.1509599704983433,0.921913198212736
61,0,9.801441596633481,5.123041504793292,0.12533471355521436,144.73626332923496,-0.10233618980794823,0.07236086426763588
62,0,9.761315923455202,5.110740195548431,0.19886501154977443,211.28769856996672,-0.169944142807001,-0.10327768947979798
63,0,9.703274729104436,5.113076487912963,0.41377966540511774,243.84777773851695,-0.18237648864159972,-0.37141947699808586
64,0,10.031252012614337,4.301444590936313,0.8020825592557689,278.44036555158726,0.1177296349463326,-0.7933953396117772
65,0,10.241722385835065,4.086028497969892,0.27994352515446996,77.6217914177337,0.060009772376558246,0.2734359239295836
66,0,9.841604241058349,3.5495294648077333,0.4986963717399249,105.44293083114087,-0.13279208415890764,0.4806915160176004
67,0,9.021266577523278,3.8632895692217346,0.8685952225523325,72.10711448078402,0.2668658541045783,0.8265834964199139
68,0,9.723532013853047,4.189985589652565,0.8441866416088848,268.8343913634978,-0.0171727023621564,-0.8440119573587026
69,0,9.534631034221611,4.269678352198383,0.3435951399994836,130.71881039006104,-0.22414335041027478,0.2604177004316748
70,0,9.352306239072178,4.337983581558319,0.26887320870726844,95.94214843639459,-0.02783489489336155,0.2674285343541669
71,0,9.599585611154785,4.459801985190097,0.276689555080594,154.06110673578615,-0.24881614366962168,0.12102742061233585
72,0,10.368231505072337,3.707141952635851,0.6240619190186524,264.5474844342227,-0.05929884745768277,-0.6212382195739679
73,0,10.192602296427324,3.7317055663589542,0.3986974522234341,102.81045553520923,-0.08840176775955833,0.3887734377069023
74,0,10.428915428267363,3.779164049520716,0.5060770902044323,88.22936466123903,0.015637021881429902,0.5058354522732316
75,0,10.524261388853702,3.580121550226238,0.3264667973549162,100.57530253830403,-0.05991567996402658,0.3209216120326337
76,0,10.467588192159177,3.552392273816679,0.09476495359473343,191.45039669270432,-0.09287884088298703,-0.01881269108992001
77,0,9.893108659302046,3.7287387626712984,0.19649251822177344,284.35489542199133,0.04871586321897681,-0.19035775368490748
78,0,10.008680415333469,3.6885447831513716,0.36049796695791214,264.76449127872155,-0.03289535160735646,-0.35899398326910203
79,0,9.957243453441249,3.6146530452361105,0.08102513953195548,185.51520089164265,-0.08065005268294101,-0.0077873126566032624
80,0,10.05840556562801,3.689868379595879,0.12804846802075162,28.011254743095126,0.11304827587542654,0.06013732188961285
81,0,10.088270420200365,3.76726256145551,0.12630814690435208,264.9783296669388,-0.01105606988107155,-0.12582333365952536
82,0,10.129969075573435,3.864015979934976,0.1153975736654572,84.31892045314035,0.011423338859179566,0.11483077695976363
83,0,10.12529125372797,3.8104114311950923,0.07436032575703934,147.89033741465389,-0.06298559717413532,0.039525594180360724
84,0,10.146269091974602,3.665211810264907,0.10589154650703246,262.8659513107741,-0.013150793971409058,-0.10507176709074884
85,0,10.129530166212025,3.7081964988792606,0.04552949642936454,157.0473661844661,-0.04192481486279753,0.017755138519078617
86,0,10.109814298125544,3.749560569496424,0.06502081607600303,267.80258201540676,-0.0024930786898345048,-0.06497300271524864
87,0,10.26407362011781,3.7785418931523793,0.2602880656747523,86.1944836878862,0.017275310129381438,0.25971415208385906
88,0,10.316867415628643,3.823732090272273,0.20155324074371428,91.8607093187612,-0.006544392591736781,0.20144696517917282
89,0,10.106879546356854,3.4795974210884424,0.1856822049915621,272.8022391106862,0.009077780732289042,-0.18546017132393944
90,0,10.52211897802567,3.9869717730828143,0.15195447955142535,91.36525534079898,-0.003620459226715056,0.15191134299561782
91,0,10.476032379569844,3.8871829223073746,0.15833649723995605,85.34249005274467,0.012856826758094186,0.1578136507528134
92,0,10.696700347404871,4.040692203771783,0.17590916405955084,269.25516929203644,-0.0022867104352695122,-0.17589430052027044
93,0,10.573048495534557,3.6299135430072056,0.2523132367928235,89.15682691517002,0.003712944536134799,0.25228591618190466
94,0,10.875883463345872,3.6968792935309978,0.9757162810774069,271.60119594402,0.027263955833351616,-0.9753352951020702
95,0,11.321185273204184,4.138301161808528,1.0321983728104873,27.83856598767279,0.9127388020360954,0.48201800805605943
96,0,11.764463396422197,4.260272779383229,0.41177126484910886,263.91555400973107,-0.04364533937035553,-0.40945165637310765
97,0,11.27990608178548,3.784231621450573,0.2676239532903877,124.33555824580868,-0.15095024635725984,0.22099005294233987
98,0,11.200572611381757,3.7557384020867914,0.4025967431662743,118.07756995930049,-0.1894888047762393,0.3552156112455691
99,0,11.079943556263519,3.4964596079363446,0.27867040386315844,115.7717949810014,-0.12116250473192736,0.2509518707568077
100,0,11.047723712705807,3.272030399760382,0.1514441540862649,106.95837187669866,-0.04417275025395817,0.1448588966612192
101,0,11.240589425541941,3.1835628795234356,0.295431861211433,104.97253358715822,-0.07632658521942481,0.28540188683257384
102,0,11.168104027157376,3.171289755594387,0.13925831305493308,106.50053808986056,-0.03955275176245898,0.13352324735012644
103,0,11.546467667876072,2.7601602211067586,0.4996941164642255,106.22605730099505,-0.13962843013752924,0.4797896534172992
104,0,11.638874483438848,2.7391861184670176,1.4681149037670247,13.00592069379158,1.4304530792631613,0.3304018139922964
105,0,11.071168966778616,2.1981714491475657,0.4761968153433085,176.60519794735237,-0.47536118715599684,0.02819838095973637
106,0,12.343432843417306,3.2333360741226898,0.34390608968962033,90.35782611695738,-0.0021477634439257542,0.3438993830145587
107,0,11.449941303919603,3.870596530985182,0.22315685301073615,211.78538168631084,-0.18968937520196505,-0.11754540391331103
108,0,11.228197870050508,3.8280985659044973,0.31396919236501425,11.328770370500155,0.3078518615119368,0.0616756444471771
109,0,11.328368490012139,3.9697454068298725,0.15145638186305546,223.08338263942412,-0.11061774579060213,-0.10345409572971676
110,0,11.625488157749214,3.7210105018036472,0.4176190155759324,198.82088814042461,-0.3952896408697253,-0.1347284008355123
111,0,9.727714305175065,3.580113417761453,0.25528781787339133,233.37141058366456,-0.1523111939377344,-0.20487354674486324
112,0,9.80578832306215,3.4824609426878226,0.19798677177895468,254.41233563455316,-0.053201510106633876,-0.190704905867221
113,0,10.130590355305085,2.871553060604896,0.3376074636965347,96.31630988824965,-0.03714264433356185,0.33555807770863977
114,0,9.939307861600975,2.850560533927222,0.32216447280765453,266.0285135956316,-0.022313118237992313,-0.3213908404014205
115,0,10.02924432003812,2.3209842543021466,0.7179936275034866,273.3843850005207,0.042386264076673896,-0.7167414134492565
116,0,10.134607264328752,2.6954364410620713,0.2945271051319181,209.9521953865644,-0.2551907353881724,-0.14705068591962345
117,0,10.13018166258433,2.6142807149652185,0.16182786072221578,152.6659760957683,-0.143758925057746,0.07430765756078062
118,0,10.17169993491397,2.6639730413751295,0.1135886625227813,156.3101245623035,-0.1040169555336039,0.04563833054828548
119,0,10.062790921267563,2.4906793381047976,0.5994561769145049,226.95434818149334,-0.4091773172836941,-0.4380886109698281
120,0,9.64379392612665,2.2726141005860256,0.6530881018489795,260.44111415431945,-0.10845257783638829,-0.6440202691975969
121,0,9.616111669127648,1.898153100333474,0.29931485464224944,116.56681197058148,-0.13386589960058437,0.26771123086945225
122,0,9.585158182145818,1.7524266120811376,0.24658140793728736,247.92279062515286,-0.09267902442027953,-0.22850161744031516
123,0,10.239829476462061,2.023741642276036,0.4349249752674649,135.54005292835507,-0.31042346027322765,0.30462601567069214
124,0,9.627543049353719,1.5026852383778078,0.38854753277333315,35.54988002709998,0.3161260287273233,0.22590599634656883
125,0,9.95681612916771,1.7384576883915486,0.413373815010114,219.2824344108395,-0.3199655336950773,-0.261724985783246
126,0,9.936014558138359,1.6267715618133707,0.22890429964669656,264.0528821614065,-0.023716890577020422,-0.2276723248401138
127,0,9.978162659860033,1.5493615194756103,0.36858565677915184,213.5866091083014,-0.3070504855577436,-0.2039004308530823
128,0,10.260805727116038,2.2322560045458033,0.29370620876310055,79.83988161416994,0.05180966740300619,0.2891004936515742
129,0,10.256110556498564,2.3756014498157754,0.2925927457063117,159.3279880455803,-0.2737546257858092,0.10329046277769294
130,0,10.355217286517234,2.0991384703053484,0.39234899258119116,272.19508079533057,0.01502775735665196,-0.3920610902503654
131,0,10.331374038559602,2.0413275542080953,0.14160251479069652,112.39045904034755,-0.053938722230975955,0.1309270271530636
132,0,10.207295973005273,2.2227525031443918,0.15599300705076172,120.28070302794706,-0.07865741583621322,0.13471016733234364
133,0,10.140221857548323,2.3312178242655364,0.15347198194189565,122.50747701260674,-0.08247732641457084,0.12942619467742178
134,0,10.237744697443288,2.3087638436662417,0.1824199724556291,102.84104761190528,-0.040542301338195585,0.1778577188454733
135,0,9.63842356040291,1.329002380668726,0.20206490321063725,203.63589042474004,-0.18511403587785935,-0.08101246095839088
136,0,9.605547399570323,1.2537880440789877,0.14824419345768475,252.33963852192898,-0.044973421399317814,-0.14125768036308273
137,0,9.642630897108805,1.262721366937825,0.08425304183983436,123.68947329243306,-0.04673445177953717,0.07010325296397446
138,0,9.559352213677867,1.369351716545566,0.13924067558387512,122.9888200475295,-0.07581311938681878,0.11679185188143015
139,0,9.713761669712211,1.522048210097779,0.1364291044295032,247.72316422832887,-0.051717827805330074,-0.12624645271267831
140,0,9.740621709045653,1.4836397829279235,0.09161960319409887,127.31187048586996,-0.05553551499082232,0.07286946043541342
141,0,9.397716167129575,1.1379090473738813,0.17832402516053733,94.07766704093507,-0.012680381188328482,0.17787261138909116
142,0,9.212185340102026,1.0562479024769686,0.08900942900992793,101.57756269817871,-0.017863684992985185,0.08719843582969133
143,0,9.282999524938841,1.1921875337398546,0.12490986401885734,90.9990659113028,-0.002177941628817237,0.12489087516496511
144,0,9.299990133316467,1.1243919847094617,0.19960387824930906,194.23714012273555,-0.19347327142186366,-0.049089728635294705
145,0,9.433912677756783,1.314553482554004,0.26080943953718655,252.1016331215426,-0.08015443309603754,-0.24818708791303834
146,0,9.753646495965615,1.3608812234975574,0.09827305765236534,183.42769571707422,-0.09809725144683235,-0.0058756377459872056
147,0,9.74769883303016,1.294076240761086,0.13424778466531634,264.5935338263873,-0.012648915932510718,-0.1336505615898318
148,0,9.87357277174261,1.8829814916811358,0.24222132392845502,228.09779442197657,-0.16177022574795785,-0.18028190099704489
149,0,9.744621482128181,2.7093173489315916,0.484842829702552,76.4020156359006,0.11399038915603121,0.47125233229559127
150,0,9.813259442790844,2.6451156755454406,0.16256994945081205,13.236080511083617,0.1582512644191727,0.03722265135871794
151,0,11.36356011236991,3.9062568993819013,0.1568333309952977,287.00479972817175,0.045866192201645006,-0.14997661859104028
152,0,11.530694573601561,4.156794941624867,0.1748560517269032,284.11314761696815,0.04263647320196995,-0.16957821198025158
153,0,11.41942943640609,4.1249954401276625,0.23553087590683805,205.37804337673913,-0.2128020524203862,-0.10094592607487218
154,0,11.658999464898512,4.097793149857779,0.17187643805164987,188.82257747306485,-0.16984279955408965,-0.026361589423856024
155,0,11.693021563904873,4.237355868373925,0.13956743593099963,196.34350842673655,-0.13392777916794074,-0.03927364433684488
156,0,11.8164291099954,3.6948439824039663,0.2994469994347061,83.09574381718222,0.035996698945695016,0.2972755340344406
157,0,11.205083607434531,4.886573694606199,0.20300780640321475,14.220867481872435,0.19678682363541888,0.04987098860186823
158,0,11.329547627946638,5.003042739098589,0.3089431917389591,258.75210689907095,-0.06026068445056687,-0.3030091510687498
159,0,12.797781552928004,5.47471677625424,0.7233645886027071,192.2773732319757,-0.7068209702241806,-0.1538195179283557
160,0,12.621641895173699,5.442538818222204,0.2722878427253105,256.52214721266046,-0.06346198722791208,-0.26478905844669587
161,0,13.201809111791245,5.169429364159754,0.26917341216045737,199.20457112546202,-0.25419394672849016,-0.08854243762567737
162,0,13.381169615933697,5.282568592615377,0.10525502243004882,22.42529950411992,0.09729539325126701,0.04015253664255081
163,0,13.309030331177455,5.3031127790585515,0.7119345256666791,267.582703555658,-0.030027452518048392,-0.7113010058558302
164,0,13.235196373652016,5.5307881184727705,0.1939488949109935,197.09648764378198,-0.1853784946250201,-0.05701743213927646
165,0,13.233407585129877,4.928491397683615,0.31031861794806564,197.45665554816517,-0.2960266341936695,-0.09309068961590583
166,0,13.106265041899803,5.274341832672746,0.9655212265760442,261.01415337807776,-0.15080522236706884,-0.9536713395482366
167,0,12.307010352835245,5.096442091260883,0.3315225598079533,179.98638781798073,-0.3315225504518864,7.876226527514518e-05
168,0,10.347970972140985,4.5360155776288025,0.6184642642316878,264.72882605849895,-0.05681807513983195,-0.615848806501277
169,0,10.299224691000543,4.0816184408708125,0.1956568798256319,94.13346899149103,-0.01410296379466125,0.19514794653110812
170,0,10.549328941638565,4.367794984135855,0.27830866254644154,106.1438094449308,-0.07738350159117147,0.26733407064921266
171,0,10.699152460811849,4.4926568249778995,0.20698340656332437,223.22862947824467,-0.15081359153297846,-0.14176526796603728
172,0,10.75986681968504,4.338668697793423,0.10339944933779886,174.77239561551298,-0.1029693714674611,0.009420969321467965
173,0,10.841648908240645,4.365192145980728,0.05822930027752312,171.95950089975247,-0.057656874106530864,0.00814470865492467
174,0,10.77750763121101,4.423303290165791,0.08552791384418135,167.80861951217304,-0.0835990605079644,0.018061592640833624
175,0,10.75733107288217,4.004328022568785,0.2996322983089395,86.71990969540586,0.01714409415839846,0.2991414284671805
176,0,12.472755339350986,5.374871933443927,0.2577628243172047,157.8775956263194,-0.2387866976669688,0.09707000884560468
177,0,12.411184153539715,5.317847194634311,0.29485244662777677,166.63029169663562,-0.2868614337594497,0.06817978515556344
178,0,12.561176470369297,5.296139814939721,0.458948429101936,218.2976770884556,-0.36018341432038703,-0.2844320105467091
179,0,11.714022202475896,5.816413724813714,1.2770111281362333,72.63550863830292,0.3811231429673452,1.2188119507448505
180,0,11.489460385274835,5.928790363391016,0.4179403059226931,191.11547351493041,-0.4101000111745847,-0.08057344568379676
181,0,11.719250815952995,5.476258104768078,0.4010107501662497,96.11604103582054,-0.042724668143506506,0.3987282589445167
182,0,12.844836149418121,5.869499032243908,0.4907726460378312,81.73894990248395,0.07051592366706139,0.4856802390548287
183,0,12.134390545825543,5.748884154667252,0.33941472170257087,259.1194529959745,-0.06406861480794923,-0.33331301490494525
184,0,11.14671260932397,5.460380509603397,0.9052602110175818,69.494730005627,0.3171067982518654,0.8479029001920253
185,0,10.891991636191907,5.229802828408253,0.5053447513153316,75.16831654067676,0.1293583280865409,0.4885076669169166
186,0,10.97910537397307,5.59600327683421,0.3313823157542224,123.3206404354755,-0.1820362183216666,0.2769062195288825
187,0,10.863816172626583,5.442528779986731,0.3007042381137533,197.68386743527904,-0.28649507547709874,-0.09134336619013084
188,0,11.069621743613656,5.589175718540587,0.2371994093205313,216.36234060371612,-0.19101280993489844,-0.14063309078159136
189,0,10.996772838500892,5.367176307716704,0.18518189799502377,226.39971306444392,-0.12770572758826226,-0.13410288023078376
190,0,10.76282515496866,5.739457682163645,0.9131386585614385,22.982835127986682,0.840655418276862,0.35653986801077053
191,0,10.613487024110178,5.282508440072178,0.7010324014350855,99.96666757584003,-0.12133134132202628,0.6904528466700972
192,0,8.618746016535468,1.8526530855850467,0.6964349156416616,126.65232478658876,-0.4157422488943556,0.5587306812848851
193,0,8.039342388840915,2.1210339741372763,0.5887256710446459,121.02499616799487,-0.30343626281730174,0.5045040635658329
194,0,8.000711875421391,1.8728245885337458,0.4308251943852864,119.30987746633718,-0.21090305693499456,0.3756730609088097
195,0,8.02093556260701,1.6589748807418516,0.24371416924491962,123.65954275097691,-0.13508024438736133,0.20285444009681441
196,0,7.78606295881688,1.8740553578080608,0.8121810684632405,123.06359247289514,-0.4431012504344718,0.6806609801020611
197,0,7.492831310213392,2.3829119438316018,0.8012809093350131,125.59031859921824,-0.4663339270105098,0.6516009240199878
198,0,7.286089327251458,2.477668922226286,0.2915493649231599,124.09940790379048,-0.1634514479614193,0.2414221538020347
199,0,7.704310531286862,1.6219601704030993,0.22859766134523996,126.57202508299032,-0.13620599028850755,0.18358872237160972
200,0,7.57914856697626,1.664872412841362,0.2921367413437611,123.46125120028191,-0.16107628432863752,0.24371767738477956
201,0,8.408568148730525,1.6251669456288482,1.2552926596512288,106.9540789420887,-0.3660498141420838,1.2007361054539842
202,0,8.278339511514224,2.834375263889541,0.868154061779063,253.30357145508066,-0.2494213692508147,-0.831553038323193
203,0,8.19257512169865,2.317641196262059,0.2869241114065143,280.8473269883658,0.053997003538093225,-0.2817973905403046
204,0,8.100858980718435,2.8148812958863516,0.3410680504850744,180.7413483859867,-0.34103950059686383,-0.0044129462189057556
205,0,7.990173594363394,2.734179208247923,0.566853047087602,134.08052617269078,-0.3943419098356937,0.4072061334749719
206,0,8.249875874409991,2.8847364975923426,0.07990479055912227,156.98151386628018,-0.07354267033713846,0.03124501870667018
207,0,8.242255657820694,3.0222747285800153,0.19662728661899567,191.7008199898686,-0.19254135357752844,-0.03987627121085735
208,0,7.789800794560095,2.597990781765617,0.5446251609052116,126.37340009746102,-0.32298730805781517,0.43851540990550575
209,0,7.850508382271455,2.2380877828770167,0.31334890237114166,116.85174848432901,-0.14153453634578472,0.27956306916075846
210,0,7.626019471798657,2.483193590317029,0.5485354663935865,129.4559668209806,-0.3485860721155234,0.4235314725244166
211,0,7.738594380535048,2.4994702327079783,0.1966827984426034,68.07226115556418,0.07344862162961086,0.18245389330985518
212,0,7.806696854858671,2.738096780635942,0.2828234710546764,72.94368859825695,0.08295535905185325,0.2703840309337693
213,0,7.919611624232482,2.9649443670762707,0.24285666853255475,63.33894790276013,0.10897260638442852,0.21703532548531257
214,0,8.500004601681336,1.5878137684846934,0.4465554665346238,176.40677234290087,-0.44567760246804333,0.02798677098724056
215,0,8.104923764781685,1.353746558850105,0.22189700125193618,121.03224514064196,-0.11439242934730665,0.19013850549697509
216,0,8.303475355214012,1.7220819236335956,0.14709592020921397,215.63943361559146,-0.119544843240595,-0.08571021057480266
217,0,9.635922464184485,2.697648605903481,0.31749834413009115,291.49289224723657,0.11632688550291626,-0.2954204702361385
218,0,9.545828973854002,2.579511509073484,0.23782990356778255,204.76664467492873,-0.21595466887872306,-0.09963254498677543
219,0,9.297535665290063,2.553922985623103,0.39283302697468947,212.24190784767248,-0.3322594226997264,-0.20957448105468757
220,0,4.452336840873931,1.7451885150612725,0.2564474422821038,278.4419987705531,0.03764857265511967,-0.2536688306238375
221,0,4.430017625191522,1.6513177857869437,0.4204279238973177,102.05435191017699,-0.08780195207326003,0.4111574593811156
222,0,4.696241129645475,1.546727943092236,0.23233112840017675,280.48268589747113,0.042269951273172346,-0.22845350608616855
223,0,4.768789167744953,1.6252494574694367,0.17407778278098432,199.79666761264278,-0.16378986741645996,-0.05895721999587522
224,0,4.6275879430596625,1.6924377760411744,0.2542323553761347,14.600602895706666,0.2460223073902732,0.0640867754412966
225,0,4.6883944363720005,1.8288141319460465,0.24757131969671095,92.96425530570843,-0.01280264042369339,0.24724006700887435
226,0,4.895685885014354,1.917825747904402,0.44976191043732244,201.38734756078202,-0.41878967161674296,-0.1640152036470115
227,0,5.134989470401933,1.7502892690802696,0.32766653463146084,175.45751432009422,-0.32663729507595196,0.025950633573302184
228,0,5.368382752850982,1.8045297043877326,0.1894472679236726,153.14028413236423,-0.16900882744043333,0.08559371221622314
229,0,5.38282031868799,1.6254336341704059,0.14396312193617022,205.85880677262142,-0.12954832319854592,-0.06279022562512182
230,0,3.7857445358447515,1.4897895964186034,0.3429939790030209,276.5034723904594,0.038848674061669364,-0.34078681041961545
231,0,3.8860389885095534,0.7270787089401267,1.1466738440015782,197.53990644622883,-1.0933618559582978,-0.34557308409767995
232,0,3.8644311418503055,0.8554713295992542,0.2765070698304572,96.08517583880086,-0.029311630287922164,0.2749490643666377
